week_year,district,week,year,avg_temp,rainfall,humidity,disease_raw,cases
06_2022,Amravati,6,2022,20.39,0.0,45.43,FOOD_POISONING,2.0
06_2022,Pune,6,2022,22.06,0.0,53.71,DENGUE,17.0
07_2022,Pune,7,2022,22.78,0.0,53.57,CHIKUNGUNYA,17.0
07_2022,Kolhapur,7,2022,24.54,0.0,52.0,CHIKUNGUNYA,17.0
07_2022,Hyderabad,7,2022,23.84,0.0,54.43,FOOD_POISONING,2.0
07_2022,Thiruvallur,7,2022,25.41,0.6,72.57,MEASLES,1.0
07_2022,Mandya,7,2022,23.44,0.3,56.29,RABIES,17.0
07_2022,Nalanda,7,2022,16.71,0.3,75.14,DENGUE,17.0
08_2022,Junagadh,8,2022,24.62,0.0,37.86,FOOD_POISONING,2.0
08_2022,Sahebganj,8,2022,17.22,4.9,65.0,DENGUE,17.0
08_2022,Warangal,8,2022,24.82,0.1,57.57,FOOD_POISONING,2.0
08_2022,Amroha,8,2022,16.66,0.0,68.43,FOOD_POISONING,2.0
08_2022,Kozhikode,8,2022,27.2,13.6,75.29,FOOD_POISONING,2.0
08_2022,Yadgir,8,2022,26.64,0.0,41.43,MEASLES,1.0
09_2022,Darrang,9,2022,18.83,13.4,73.71,HEPATITIS_A,148.0
09_2022,Chandigarh,9,2022,16.64,11.5,60.86,CHOLERA,23.0
09_2022,Nuh,9,2022,19.34,1.4,63.29,DENGUE,17.0
09_2022,Tumkur,9,2022,23.9,0.0,46.71,CHIKUNGUNYA,17.0
09_2022,Farrukhabad,9,2022,18.73,0.1,67.57,DENGUE,17.0
09_2022,Kannauj,9,2022,19.62,0.0,63.71,DENGUE,17.0
10_2022,Gopalganj,10,2022,20.71,0.0,64.0,CHICKENPOX,17.0
10_2022,Madhubani,10,2022,20.41,0.0,69.86,CHICKENPOX,17.0
10_2022,Baster,10,2022,24.55,0.0,37.0,CHICKENPOX,17.0
10_2022,Mungeli,10,2022,25.11,0.8,48.29,CHICKENPOX,17.0
10_2022,Haveli,10,2022,26.84,0.0,27.86,CHICKENPOX,17.0
10_2022,Valsad,10,2022,27.66,0.0,33.71,MEASLES,1.0
11_2022,Godda,11,2022,23.69,0.0,57.43,MEASLES,1.0
11_2022,Kulgam,11,2022,4.82,2.6,57.57,HEPATITIS_A,148.0
11_2022,Dharwad,11,2022,27.68,0.0,36.86,,17.0
11_2022,Gadag,11,2022,27.31,0.0,34.86,CHICKENPOX,17.0
11_2022,Dhule,11,2022,28.06,1.0,36.0,FOOD_POISONING,2.0
11_2022,Thane,11,2022,30.56,0.0,40.57,MALARIA,19.0
12_2022,Patiala,12,2022,26.86,0.2,61.71,CHICKENPOX,17.0
12_2022,Alwar,12,2022,29.51,0.0,39.43,FOOD_POISONING,2.0
12_2022,Nizamabad,12,2022,29.98,0.0,27.71,FOOD_POISONING,2.0
13_2022,Gopalganj,13,2022,27.61,0.0,45.86,MEASLES,1.0
13_2022,Katihar,13,2022,28.02,0.0,57.43,CHICKENPOX,17.0
13_2022,Madhubani,13,2022,26.88,2.3,61.29,MEASLES,1.0
13_2022,Madhubani,13,2022,26.88,2.3,61.29,CHICKENPOX,17.0
13_2022,Munger,13,2022,28.03,0.0,39.86,,17.0
13_2022,Muzaffarpur,13,2022,27.87,0.0,53.71,CHICKENPOX,17.0
13_2022,Nalanda,13,2022,29.73,0.0,33.0,CHICKENPOX,17.0
14_2022,Nawada,14,2022,30.72,0.0,52.57,MEASLES,1.0
14_2022,Baster,14,2022,29.42,0.0,38.86,HEPATITIS_A,148.0
14_2022,Janjgir,14,2022,30.78,0.0,25.57,CHICKENPOX,17.0
14_2022,Sonepat,14,2022,28.37,0.0,30.71,MEASLES,1.0
14_2022,East,14,2022,26.55,0.1,51.71,CHICKENPOX,17.0
14_2022,Chitradurga,14,2022,29.79,0.2,50.86,FOOD_POISONING,2.0
15_2022,Surveillance,15,2022,29.09,1.5,75.14,HEPATITIS_A,148.0
15_2022,Surveillance,15,2022,29.09,1.5,75.14,MEASLES,1.0
16_2022,Kamrup,16,2022,24.91,120.0,84.43,FOOD_POISONING,2.0
16_2022,Saharsa,16,2022,29.07,0.2,60.29,MEASLES,1.0
16_2022,Kheda,16,2022,33.01,0.0,31.14,MEASLES,1.0
16_2022,Kulgam,16,2022,14.91,12.8,58.43,FOOD_POISONING,2.0
16_2022,Bagalkot,16,2022,31.44,0.7,44.86,FOOD_POISONING,2.0
16_2022,Tumkur,16,2022,27.54,22.3,63.43,CHICKENPOX,17.0
16_2022,Tumkur,16,2022,27.54,22.3,63.43,MEASLES,1.0
17_2022,Tumkur,17,2022,27.88,1.8,54.29,CHICKENPOX,17.0
17_2022,Sindhudurg,17,2022,30.64,12.9,69.43,MALARIA,19.0
17_2022,Yavatmal,17,2022,35.01,1.2,25.57,FOOD_POISONING,2.0
17_2022,Jajpur,17,2022,32.04,2.2,66.43,,17.0
17_2022,Sas,17,2022,32.36,1.6,58.14,CHOLERA,23.0
17_2022,Madhubani,17,2022,28.74,0.6,63.57,CHICKENPOX,17.0
17_2022,Nawada,17,2022,32.47,1.3,43.43,MEASLES,1.0
17_2022,Mandya,17,2022,27.04,6.9,63.71,DENGUE,17.0
18_2022,Tumkur,18,2022,28.76,0.6,51.14,CHICKENPOX,17.0
18_2022,Tumkur,18,2022,28.76,0.6,51.14,MEASLES,1.0
18_2022,Food,18,2022,28.35,0.2,48.14,FOOD_POISONING,2.0
18_2022,Dhemaji,18,2022,23.51,44.3,81.57,,17.0
18_2022,Buxar,18,2022,33.05,5.5,38.57,MEASLES,1.0
18_2022,Srinagar,18,2022,15.42,19.2,68.57,CHICKENPOX,17.0
18_2022,Dumka,18,2022,31.39,7.7,52.0,FOOD_POISONING,2.0
19_2022,East,19,2022,26.38,24.1,69.0,MALARIA,19.0
19_2022,Latehar,19,2022,31.44,0.4,41.71,MEASLES,1.0
19_2022,Kasaragod,19,2022,28.71,60.4,83.71,MALARIA,19.0
19_2022,Bangalore,19,2022,26.52,14.3,67.71,DENGUE,17.0
19_2022,Nabarangpur,19,2022,29.56,3.1,52.71,FOOD_POISONING,2.0
20_2022,Kapurthala,20,2022,33.57,0.7,35.86,CHICKENPOX,17.0
20_2022,Baster,20,2022,29.46,37.4,64.0,HEPATITIS_A,148.0
20_2022,Raipur,20,2022,33.88,1.7,43.43,FOOD_POISONING,2.0
20_2022,Lohardaga,20,2022,30.22,9.4,58.0,MEASLES,1.0
20_2022,Kollam,20,2022,26.55,153.8,86.0,HEPATITIS_A,148.0
21_2022,Kozhikode,21,2022,25.17,382.2,93.57,HEPATITIS_A,148.0
21_2022,Haveri,21,2022,24.29,206.2,88.43,DENGUE,17.0
21_2022,Kolar,21,2022,25.06,49.6,78.57,LEPTOSPIROSIS,17.0
21_2022,Nagpur,21,2022,35.89,0.0,34.57,FOOD_POISONING,2.0
21_2022,Koraput,21,2022,27.27,33.5,69.86,MEASLES,1.0
21_2022,Koraput,21,2022,27.27,33.5,69.86,CHICKENPOX,17.0
21_2022,Multiple,21,2022,29.23,9.8,65.14,HEPATITIS_A,148.0
22_2022,Jamui,22,2022,30.52,16.7,59.86,MALARIA,19.0
22_2022,Nawada,22,2022,30.62,17.6,57.29,CHICKENPOX,17.0
22_2022,Narmada,22,2022,33.97,1.2,38.14,MEASLES,1.0
22_2022,Chamarajanagar,22,2022,24.72,21.3,80.14,HEPATITIS_A,148.0
22_2022,Davangere,22,2022,26.71,3.3,73.0,,17.0
22_2022,Ramanagara,22,2022,25.64,8.1,76.14,FOOD_POISONING,2.0
22_2022,Aurangabad,22,2022,30.63,0.1,49.0,CHOLERA,23.0
22_2022,Nagpur,22,2022,34.08,0.0,36.29,DENGUE,17.0
23_2022,Balasore,23,2022,33.1,7.4,72.43,CHOLERA,23.0
23_2022,Sirohi,23,2022,33.28,0.0,37.57,FOOD_POISONING,2.0
23_2022,Dibrugarh,23,2022,27.66,65.1,84.71,DIPHTHERIA,17.0
23_2022,Jorhat,23,2022,27.46,98.9,87.43,HEPATITIS_A,148.0
24_2022,Bidar,24,2022,30.53,10.1,56.29,MEASLES,1.0
24_2022,Chikkaballapur,24,2022,24.34,16.0,78.57,DENGUE,17.0
24_2022,Mandya,24,2022,25.19,15.2,77.71,MALARIA,19.0
24_2022,Tumkur,24,2022,24.98,29.9,78.43,CHIKUNGUNYA,17.0
24_2022,Malappuram,24,2022,26.34,105.1,88.14,HEPATITIS_A,148.0
24_2022,Jaintia,24,2022,29.34,58.9,76.57,MEASLES,1.0
25_2022,Bongaigaon,25,2022,25.16,913.0,95.14,FOOD_POISONING,2.0
25_2022,Janjgir-,25,2022,30.94,63.4,67.86,FOOD_POISONING,2.0
25_2022,Nuh,25,2022,33.49,39.1,52.0,MEASLES,1.0
25_2022,Vijayapura,25,2022,28.44,22.8,65.43,CHIKUNGUNYA,17.0
25_2022,Kasaragod,25,2022,25.92,163.8,91.43,FOOD_POISONING,2.0
25_2022,Gadchiroli,25,2022,30.79,19.3,68.43,MALARIA,19.0
26_2022,Tuensang,26,2022,16.84,106.6,91.0,MALARIA,19.0
26_2022,Alwar,26,2022,30.79,4.9,56.29,MEASLES,1.0
26_2022,Pudukottai,26,2022,30.27,10.8,64.57,FOOD_POISONING,2.0
27_2022,Rohtas,27,2022,29.94,64.9,79.14,MEASLES,1.0
27_2022,East,27,2022,23.58,14.7,81.14,CHICKENPOX,17.0
27_2022,Chikkamagaluru,27,2022,21.48,65.6,94.57,CHOLERA,23.0
27_2022,Gadag,27,2022,25.21,15.4,79.71,CHICKENPOX,17.0
28_2022,Gadag,28,2022,23.17,62.4,89.0,CHICKENPOX,17.0
28_2022,Udupi,28,2022,24.1,380.8,94.0,DENGUE,17.0
28_2022,Narmada,28,2022,27.56,146.3,85.0,MEASLES,1.0
28_2022,Trivandrum,28,2022,25.46,35.8,87.86,CHICKENPOX,17.0
28_2022,Koraput,28,2022,22.59,121.9,92.0,HEPATITIS_A,148.0
29_2022,Banaskantha,29,2022,28.79,76.3,82.43,HEPATITIS_A,148.0
29_2022,Palakkad,29,2022,24.5,152.2,91.86,FOOD_POISONING,2.0
29_2022,Narayanpet,29,2022,24.64,63.3,83.86,FOOD_POISONING,2.0
29_2022,Fatehpur,29,2022,33.71,16.8,57.57,DENGUE,17.0
29_2022,Balasore,29,2022,27.8,115.2,87.0,FOOD_POISONING,2.0
29_2022,Puducherry,29,2022,31.91,1.7,57.14,DENGUE,17.0
30_2022,Barpeta,30,2022,28.93,123.4,85.29,,17.0
30_2022,Barpeta,30,2022,28.93,123.4,85.29,CHOLERA,23.0
30_2022,Lakhimpur,30,2022,28.37,124.2,86.14,MEASLES,1.0
30_2022,Kozhikode,30,2022,25.89,52.2,87.86,MEASLES,1.0
30_2022,Cannanore,30,2022,25.74,33.7,87.14,HEPATITIS_A,148.0
30_2022,Panchkula,30,2022,28.69,37.4,79.86,CHOLERA,23.0
30_2022,Dharwad,30,2022,23.76,20.4,85.29,DENGUE,17.0
31_2022,Kalaburagi,31,2022,26.12,51.3,82.71,CHIKUNGUNYA,17.0
31_2022,Ramanagara,31,2022,24.59,68.7,82.29,DENGUE,17.0
31_2022,Parbhani,31,2022,26.01,61.3,85.86,DENGUE,17.0
31_2022,Sindhudurg,31,2022,25.87,48.5,87.14,DENGUE,17.0
31_2022,Cuttack,31,2022,28.89,24.1,84.0,,17.0
31_2022,Bathinda,31,2022,28.87,77.1,82.71,HEPATITIS_A,148.0
31_2022,Hoshiarpur,31,2022,27.99,63.2,83.29,CHOLERA,23.0
31_2022,Sangareddy,31,2022,25.85,49.4,84.29,MEASLES,1.0
31_2022,Kamrup,31,2022,28.22,88.4,87.86,TYPHOID,17.0
32_2022,Bhavnagar,32,2022,28.13,71.8,83.29,MALARIA,19.0
32_2022,Rajkot,32,2022,27.73,74.9,84.57,,17.0
32_2022,Kollam,32,2022,24.94,230.8,89.86,MEASLES,1.0
32_2022,Aurangabad,32,2022,25.74,72.0,83.0,DENGUE,17.0
32_2022,Thane,32,2022,26.98,118.9,88.43,DENGUE,17.0
32_2022,Bathinda,32,2022,29.01,38.2,84.86,HEPATITIS_A,148.0
32_2022,Cachar,32,2022,28.72,149.9,87.29,CHOLERA,23.0
33_2022,Gopalganj,33,2022,30.1,27.5,74.71,MEASLES,1.0
33_2022,Janjgir,33,2022,26.63,179.6,88.57,CHICKENPOX,17.0
33_2022,Haveli,33,2022,24.91,42.6,82.14,CHICKENPOX,17.0
33_2022,Porbandar,33,2022,27.46,64.8,86.0,MEASLES,1.0
33_2022,Godda,33,2022,29.08,22.9,77.86,MEASLES,1.0
33_2022,Gadag,33,2022,23.87,13.5,82.0,CHIKUNGUNYA,17.0
33_2022,Mysore,33,2022,23.74,4.8,76.71,HEPATITIS_A,148.0
34_2022,Ramanagara,34,2022,24.42,7.6,76.57,FOOD_POISONING,2.0
34_2022,Dhule,34,2022,26.33,25.7,81.43,MALARIA,19.0
34_2022,Jalgaon,34,2022,26.66,38.3,82.0,FOOD_POISONING,2.0
34_2022,Rayagada,34,2022,26.03,71.6,83.71,,17.0
34_2022,Sonepur,34,2022,29.64,31.3,78.0,FOOD_POISONING,2.0
35_2022,Subarnapur,35,2022,28.21,20.8,82.0,FOOD_POISONING,2.0
35_2022,Sangrur,35,2022,29.64,8.7,75.0,CHICKENPOX,17.0
35_2022,Sangrur,35,2022,29.64,8.7,75.0,MEASLES,1.0
35_2022,Pratapgarh,35,2022,28.45,83.4,84.86,MEASLES,1.0
35_2022,Buxar,35,2022,28.97,50.0,85.14,MEASLES,1.0
35_2022,Saran,35,2022,29.36,60.4,83.14,MEASLES,1.0
35_2022,Baster,35,2022,26.1,14.9,80.57,FOOD_POISONING,2.0
36_2022,Mahasamund,36,2022,27.84,37.7,85.0,CHICKENPOX,17.0
36_2022,Rajkot,36,2022,27.4,27.8,84.14,,17.0
36_2022,Chitradurga,36,2022,25.17,44.3,81.57,HEPATITIS_A,148.0
36_2022,Udupi,36,2022,26.81,127.8,86.86,MEASLES,1.0
36_2022,Palakkad,36,2022,26.36,140.8,88.86,DENGUE,17.0
36_2022,Palakkad,36,2022,26.36,140.8,88.86,FOOD_POISONING,2.0
37_2022,Ratnagiri,37,2022,25.92,142.4,90.57,MALARIA,19.0
37_2022,Lunglei,37,2022,26.37,144.5,91.29,FOOD_POISONING,2.0
37_2022,Koraput,37,2022,23.25,144.8,88.43,MEASLES,1.0
38_2022,Surveillance,38,2022,29.94,3.3,74.14,HEPATITIS_A,148.0
38_2022,Darrang,38,2022,27.51,75.9,87.57,FOOD_POISONING,2.0
38_2022,Nagaon,38,2022,27.54,90.5,88.14,HEPATITIS_A,148.0
38_2022,Karnal,38,2022,28.02,28.3,77.57,HEPATITIS_A,148.0
38_2022,Chandrapur,38,2022,27.21,86.4,82.43,MALARIA,19.0
38_2022,Thane,38,2022,25.74,215.7,92.57,DENGUE,17.0
38_2022,Yavatmal,38,2022,26.54,59.3,84.14,FOOD_POISONING,2.0
38_2022,Hardoi,38,2022,27.11,91.0,85.86,MEASLES,1.0
38_2022,Panchsheel Nagar,38,2022,25.29,64.7,87.57,HEPATITIS_A,148.0
39_2022,Lakhimpur,39,2022,27.05,200.9,88.86,SCRUB_TYPHUS,17.0
39_2022,Osmanabad,39,2022,23.39,25.9,85.43,DENGUE,17.0
39_2022,Anand,39,2022,27.51,0.6,77.29,CHOLERA,23.0
39_2022,Kozhikode,39,2022,25.86,7.9,86.43,DENGUE,17.0
39_2022,Trivandrum,39,2022,26.23,3.6,85.29,CHIKUNGUNYA,17.0
39_2022,Palakkad,39,2022,26.12,11.1,84.29,DENGUE,17.0
39_2022,Jorhat,39,2022,27.06,181.0,89.14,CHOLERA,23.0
40_2022,Kheda,40,2022,28.21,2.2,73.86,,17.0
40_2022,Rajkot,40,2022,26.79,5.3,77.57,HEPATITIS_A,148.0
40_2022,Bidar,40,2022,25.15,24.0,82.0,CHOLERA,23.0
40_2022,Gadag,40,2022,24.19,24.0,82.29,CHIKUNGUNYA,17.0
40_2022,Gadag,40,2022,24.19,24.0,82.29,DENGUE,17.0
40_2022,Amravati,40,2022,27.34,6.5,72.57,MALARIA,19.0
41_2022,Kolhapur,41,2022,24.49,32.0,83.29,HEPATITIS_A,148.0
41_2022,Kolhapur,41,2022,24.49,32.0,83.29,FOOD_POISONING,2.0
41_2022,Washim,41,2022,26.0,39.8,76.29,MALARIA,19.0
41_2022,Balasore,41,2022,26.66,92.7,89.0,FOOD_POISONING,2.0
41_2022,Bolangir,41,2022,26.89,33.6,86.57,FOOD_POISONING,2.0
41_2022,Dhenkanal,41,2022,26.62,80.0,91.43,FOOD_POISONING,2.0
41_2022,Khordha,41,2022,26.58,126.5,91.29,HEPATITIS_A,148.0
41_2022,Koraput,41,2022,22.6,25.4,88.86,MEASLES,1.0
41_2022,Rayagada,41,2022,24.3,45.4,91.57,,17.0
42_2022,Medak,42,2022,25.24,42.6,86.14,FOOD_POISONING,2.0
42_2022,Marigaon,42,2022,26.24,17.1,86.0,HEPATITIS_A,148.0
42_2022,Sibasagar,42,2022,25.5,69.0,89.29,MEASLES,1.0
42_2022,Tinsukia,42,2022,25.32,77.3,88.86,MEASLES,1.0
43_2022,Raigarh,43,2022,24.93,10.2,69.29,HEPATITIS_A,148.0
43_2022,Bellary,43,2022,24.81,27.4,79.71,DENGUE,17.0
43_2022,Chikkaballa,43,2022,22.46,22.9,82.29,HEPATITIS_A,148.0
43_2022,Malappuram,43,2022,25.89,115.6,90.14,DENGUE,17.0
43_2022,Malappuram,43,2022,25.89,115.6,90.14,HEPATITIS_A,148.0
43_2022,Chandrapur,43,2022,25.84,18.1,75.57,MEASLES,1.0
43_2022,Thane,43,2022,27.16,40.2,83.71,CHOLERA,23.0
44_2022,Baran,44,2022,23.56,0.0,58.71,HEPATITIS_A,148.0
44_2022,Chandigarh,44,2022,22.59,0.0,57.86,CHOLERA,23.0
44_2022,Kannur,44,2022,26.21,14.4,78.57,DENGUE,17.0
44_2022,Kozhikode,44,2022,26.21,42.7,85.43,DENGUE,17.0
45_2022,Banaskantha,45,2022,26.4,0.0,44.71,FOOD_POISONING,2.0
45_2022,Kheda,45,2022,26.33,0.0,52.43,CHOLERA,23.0
45_2022,Kulgam,45,2022,9.89,29.0,69.43,CHICKENPOX,17.0
45_2022,Leh,45,2022,1.74,2.4,38.0,CHOLERA,23.0
45_2022,Bellary,45,2022,24.46,4.2,71.57,MEASLES,1.0
45_2022,Belagavi,45,2022,24.18,2.4,63.14,CHOLERA,23.0
45_2022,Chitradurga,45,2022,23.0,8.6,74.86,CHOLERA,23.0
46_2022,Jharsuguda,46,2022,22.95,0.0,69.14,FOOD_POISONING,2.0
46_2022,Khurda,46,2022,23.17,0.1,65.29,FOOD_POISONING,2.0
46_2022,Ludhiana,46,2022,20.01,5.1,73.86,CHICKENPOX,17.0
46_2022,Sangrur,46,2022,21.21,0.1,66.29,CHICKENPOX,17.0
48_2022,Tinsukia,48,2022,19.97,0.0,73.71,MEASLES,1.0
48_2022,Banka,48,2022,21.21,0.0,62.29,CHICKENPOX,17.0
48_2022,Madhubani,48,2022,20.0,0.0,76.43,MEASLES,1.0
48_2022,Rohtas,48,2022,20.7,0.0,57.29,CHICKENPOX,17.0
48_2022,Rohtas,48,2022,20.7,0.0,57.29,FOOD_POISONING,2.0
48_2022,Supaul,48,2022,20.54,0.0,74.0,FOOD_POISONING,2.0
49_2022,Surat,49,2022,26.13,0.0,50.57,MEASLES,1.0
49_2022,Sahebganj,49,2022,20.11,0.0,68.29,,17.0
49_2022,Malappuram,49,2022,26.29,64.4,85.43,TYPHOID,17.0
49_2022,Nashik,49,2022,22.32,0.0,59.43,DENGUE,17.0
49_2022,Phek,49,2022,15.41,10.9,83.57,CHICKENPOX,17.0
51_2022,Pakur,51,2022,19.65,0.0,67.43,MEASLES,1.0
51_2022,Gadchiroli,51,2022,25.43,0.4,67.29,MALARIA,19.0
51_2022,Bhojpur,51,2022,18.19,0.0,66.71,MEASLES,1.0
51_2022,Buxar,51,2022,18.31,0.0,64.86,CHICKENPOX,17.0
51_2022,Katihar,51,2022,18.89,0.0,76.71,CHICKENPOX,17.0
51_2022,Botad,51,2022,27.46,4.9,45.43,,17.0
51_2022,Raichur,51,2022,24.49,14.1,73.0,DENGUE,17.0
52_2022,Darrang,52,2022,19.37,1.4,74.29,FOOD_POISONING,2.0
52_2022,Dibrugarh,52,2022,18.19,5.8,77.57,MEASLES,1.0
52_2022,Bhavnagar,52,2022,22.79,0.0,45.57,MEASLES,1.0
52_2022,Navsari,52,2022,24.39,0.0,49.14,FOOD_POISONING,2.0
52_2022,Kulgam,52,2022,2.88,0.0,44.0,HEPATITIS_A,148.0
52_2022,Dhanbad,52,2022,18.86,0.0,62.57,CHICKENPOX,17.0
52_2022,Godda,52,2022,18.62,0.0,74.43,MEASLES,1.0
52_2022,Jamtara,52,2022,19.22,0.0,65.71,CHICKENPOX,17.0
52_2022,Latehar,52,2022,18.15,0.0,62.71,SCRUB_TYPHUS,17.0
01_2023,Raichur,1,2023,26.44,0.5,56.57,FOOD_POISONING,2.0
01_2023,Kasaragod,1,2023,28.19,3.8,74.0,HEPATITIS_A,148.0
01_2023,Kasaragod,1,2023,28.19,3.8,74.0,FOOD_POISONING,2.0
01_2023,Malappuram,1,2023,27.64,2.7,72.43,FOOD_POISONING,2.0
01_2023,Palakkad,1,2023,28.09,1.0,59.86,FOOD_POISONING,2.0
01_2023,Niwari,1,2023,15.46,0.0,70.71,CHICKENPOX,17.0
01_2023,Amravati,1,2023,22.76,0.0,61.43,CHOLERA,23.0
01_2023,Dharashiv,1,2023,23.59,0.0,60.71,CHIKUNGUNYA,17.0
02_2023,Gondia,2,2023,19.44,0.2,60.0,FOOD_POISONING,2.0
02_2023,Ganjam,2,2023,22.11,4.0,69.43,MEASLES,1.0
02_2023,Erode,2,2023,25.37,0.2,61.29,MALARIA,19.0
02_2023,Thiruppathur,2,2023,25.04,2.7,74.71,HEPATITIS_A,148.0
02_2023,Alangulam,2,2023,26.68,1.2,63.43,HEPATITIS_A,148.0
02_2023,Konaseema,2,2023,24.59,2.3,77.86,HEPATITIS_A,148.0
02_2023,Hailakandi,2,2023,18.72,0.0,84.0,MALARIA,19.0
03_2023,Hojai,3,2023,18.01,0.4,75.14,FOOD_POISONING,2.0
03_2023,Nagaon,3,2023,18.48,0.4,75.86,CHICKENPOX,17.0
03_2023,Vaishali,3,2023,14.12,0.0,88.43,CHOLERA,23.0
03_2023,Jamnagar,3,2023,20.61,0.0,56.29,DENGUE,17.0
03_2023,Baramulla,3,2023,1.55,42.2,70.57,HEPATITIS_A,148.0
03_2023,Kupwara,3,2023,1.31,32.8,70.43,TYPHOID,17.0
03_2023,Palamu,3,2023,15.83,0.0,73.43,FOOD_POISONING,2.0
03_2023,Bidar,3,2023,21.12,0.0,50.0,CHOLERA,23.0
04_2023,Haveri,4,2023,22.88,0.0,49.71,CHOLERA,23.0
04_2023,Tumakuru,4,2023,21.23,0.0,55.14,DENGUE,17.0
04_2023,Kannur,4,2023,26.64,0.0,64.14,DENGUE,17.0
04_2023,Leh,4,2023,-9.56,2.9,27.29,FOOD_POISONING,2.0
04_2023,Isagarh,4,2023,14.11,0.2,64.86,MEASLES,1.0
04_2023,Bhind,4,2023,13.11,0.0,66.43,CHOLERA,23.0
04_2023,Harsud,4,2023,19.52,0.0,60.43,DENGUE,17.0
04_2023,Pandhana,4,2023,20.91,0.0,55.71,MALARIA,19.0
04_2023,Khandwa,4,2023,20.91,0.0,55.71,MALARIA,19.0
05_2023,Majholi,5,2023,20.76,3.3,69.86,CHOLERA,23.0
05_2023,Bajna,5,2023,18.35,12.9,77.0,DENGUE,17.0
05_2023,Shujalpur,5,2023,20.4,3.8,71.57,DENGUE,17.0
05_2023,Gyaraspur,5,2023,19.59,45.8,78.86,DENGUE,17.0
05_2023,Koraput,5,2023,19.61,0.0,49.71,HEPATITIS_A,148.0
05_2023,Coimbatore,5,2023,25.18,4.2,60.43,FOOD_POISONING,2.0
05_2023,Tirupathur,5,2023,22.95,0.9,71.29,DENGUE,17.0
06_2023,Bindki,6,2023,17.16,0.0,77.29,DENGUE,17.0
06_2023,Kaliachak - Ii,6,2023,19.7,0.0,72.86,FOOD_POISONING,2.0
06_2023,Naharlagun Eac,6,2023,18.62,1.2,63.86,SCRUB_TYPHUS,17.0
06_2023,Darrang,6,2023,20.7,1.3,78.43,FOOD_POISONING,2.0
06_2023,Semaria,6,2023,18.72,0.0,55.57,SCRUB_TYPHUS,17.0
06_2023,Vikravandi,6,2023,26.02,11.6,75.14,HEPATITIS_A,148.0
06_2023,Anand,6,2023,22.79,0.0,49.14,CHOLERA,23.0
06_2023,Bandipora,6,2023,1.41,52.3,64.29,CHICKENPOX,17.0
07_2023,Uttara,7,2023,26.39,0.0,65.43,LEPTOSPIROSIS,17.0
07_2023,Malappuram,7,2023,29.12,0.0,66.86,MEASLES,1.0
07_2023,Nashik,7,2023,23.19,0.0,41.14,CHOLERA,23.0
07_2023,Cuttack,7,2023,25.47,0.0,65.86,HEPATITIS_A,148.0
07_2023,Nainital,7,2023,7.72,3.3,58.71,MEASLES,1.0
07_2023,Alappuzha,7,2023,26.86,0.5,77.29,HEPATITIS_A,148.0
08_2023,Serchhip,8,2023,13.98,0.0,61.43,HEPATITIS_A,148.0
08_2023,Lakhimpur,8,2023,19.91,2.4,77.57,HEPATITIS_A,148.0
08_2023,Nalbari,8,2023,21.14,0.0,65.86,HEPATITIS_A,148.0
08_2023,Haveli,8,2023,25.47,0.0,26.14,MEASLES,1.0
08_2023,Junagadh,8,2023,27.85,0.0,27.71,DENGUE,17.0
08_2023,Sabarkantha,8,2023,23.52,0.0,36.14,MEASLES,1.0
08_2023,Yamuna,8,2023,19.21,0.0,60.86,,17.0
08_2023,Budgam,8,2023,5.85,4.4,37.71,CHICKENPOX,17.0
08_2023,Bangalore,8,2023,22.81,0.0,44.71,CHIKUNGUNYA,17.0
09_2023,Bijapur,9,2023,27.3,0.0,40.0,FOOD_POISONING,2.0
09_2023,Beed,9,2023,25.25,0.0,31.29,MALARIA,19.0
09_2023,Sonepur,9,2023,22.73,0.0,60.86,DENGUE,17.0
09_2023,Patiala,9,2023,20.43,0.0,63.14,CHOLERA,23.0
09_2023,Sas,9,2023,27.83,0.0,41.43,CHICKENPOX,17.0
10_2023,Kamrup,10,2023,22.96,5.1,69.14,HEPATITIS_A,148.0
10_2023,Muzaffarpur,10,2023,23.64,0.0,58.71,HEPATITIS_A,148.0
11_2023,Vaishali,11,2023,24.14,4.0,54.14,CHICKENPOX,17.0
11_2023,Kathua,11,2023,20.82,0.8,55.43,FOOD_POISONING,2.0
11_2023,Jamtara,11,2023,25.54,0.3,43.71,MEASLES,1.0
11_2023,Simdega,11,2023,26.29,3.5,37.43,MEASLES,1.0
11_2023,Kollam,11,2023,29.8,0.0,64.14,DENGUE,17.0
12_2023,Jaintia,12,2023,29.04,15.5,62.14,,17.0
12_2023,Koraput,12,2023,22.21,44.8,56.57,,17.0
12_2023,Nagaur,12,2023,25.77,4.5,36.71,CHICKENPOX,17.0
12_2023,Sikar,12,2023,24.26,15.3,45.86,FOOD_POISONING,2.0
12_2023,Baster,12,2023,24.71,21.6,54.43,HEPATITIS_A,148.0
12_2023,Amreli,12,2023,29.31,0.8,36.14,,17.0
13_2023,Banaskantha,13,2023,25.29,0.1,46.57,MEASLES,1.0
13_2023,East,13,2023,25.1,5.3,56.86,FOOD_POISONING,2.0
13_2023,Chikkaballapur,13,2023,25.58,0.1,48.29,DENGUE,17.0
13_2023,Kolhapur,13,2023,26.0,0.0,46.43,CHIKUNGUNYA,17.0
13_2023,Keonjhar,13,2023,23.96,7.4,63.43,FOOD_POISONING,2.0
